customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,late_payments,complaints_last_6_months,products_used,avg_session_minutes,auto_pay,senior_citizen,churn
CUST-00255,48,43.6,2037.34,Two year,Fiber optic,Mailed check,0,0,0,1,70.9,No,No,0
CUST-00256,11,36.11,475.51,Month-to-month,No internet,Credit card,3,1,0,2,19.1,No,No,0
CUST-00257,49,77.41,3824.94,Two year,Fiber optic,Mailed check,1,0,1,4,56.1,Yes,No,0
CUST-00258,8,99.75,745.03,Month-to-month,No internet,Electronic check,2,1,0,5,35.6,Yes,No,0
CUST-00259,13,74.7,1128.2,Two year,Fiber optic,Bank transfer,0,0,0,5,28.1,Yes,Yes,0
CUST-00260,43,25.27,1174.94,Two year,Fiber optic,Bank transfer,0,0,0,3,46.8,Yes,No,0
CUST-00261,58,70.8,4106.61,One year,Fiber optic,Mailed check,0,1,0,3,31.2,Yes,No,0
CUST-00262,13,71.42,918.72,Month-to-month,Fiber optic,Credit card,2,0,2,5,25.9,No,No,0
CUST-00263,22,121.11,2675.67,One year,No internet,Bank transfer,1,0,1,3,64.8,Yes,No,0
CUST-00264,67,42.94,2693.44,Month-to-month,Fiber optic,Electronic check,2,2,1,1,5.1,No,No,1
CUST-00265,72,66.41,4682.52,One year,DSL,Credit card,4,2,1,5,34.3,Yes,No,0
CUST-00266,42,112.53,4781.76,Month-to-month,DSL,Electronic check,1,0,0,4,40.9,No,No,0
CUST-00267,33,84.9,2611.75,One year,DSL,Credit card,1,0,1,4,59.1,Yes,Yes,0
CUST-00268,25,87.39,2095.04,Two year,DSL,Bank transfer,0,1,3,1,32.0,Yes,No,1
CUST-00269,45,77.52,3441.29,Month-to-month,No internet,Electronic check,0,0,0,3,77.9,Yes,No,0
CUST-00270,43,82.26,3885.62,Month-to-month,DSL,Electronic check,2,0,1,3,49.4,Yes,No,1
CUST-00271,22,92.11,2107.27,One year,DSL,Electronic check,1,0,0,5,3.0,Yes,No,0
CUST-00272,2,57.19,246.06,Month-to-month,DSL,Bank transfer,1,0,3,2,16.2,No,No,1
CUST-00273,11,94.32,940.9,Month-to-month,DSL,Bank transfer,0,0,0,2,41.6,No,No,0
CUST-00274,70,44.79,3178.75,Month-to-month,Fiber optic,Bank transfer,3,1,1,4,20.8,No,No,0
CUST-00275,31,82.22,2337.6,Month-to-month,DSL,Electronic check,1,0,0,1,46.2,Yes,No,1
CUST-00276,35,78.93,2722.88,One year,Fiber optic,Bank transfer,2,0,0,4,31.2,Yes,No,0
CUST-00277,34,61.44,2149.6,One year,DSL,Bank transfer,1,0,1,1,20.1,Yes,No,0
CUST-00278,57,74.5,4076.39,Month-to-month,No internet,Electronic check,1,0,0,2,23.5,No,No,0
CUST-00279,5,61.3,353.68,Month-to-month,No internet,Electronic check,2,1,0,3,50.8,No,No,0
CUST-00280,6,51.42,365.65,Month-to-month,DSL,Credit card,0,2,0,1,7.7,Yes,No,1
CUST-00281,20,67.22,1272.1,Month-to-month,DSL,Electronic check,1,1,1,1,53.7,Yes,No,0
CUST-00282,36,50.71,1725.38,One year,DSL,Electronic check,2,0,1,3,54.1,No,No,0
CUST-00283,49,82.1,3937.07,Month-to-month,Fiber optic,Electronic check,1,0,0,4,33.0,Yes,No,1
CUST-00284,36,49.7,1747.57,Month-to-month,Fiber optic,Electronic check,0,0,0,2,16.9,No,No,0
CUST-00285,32,90.66,2863.11,Two year,Fiber optic,Electronic check,0,1,1,2,46.3,Yes,Yes,0
CUST-00286,68,49.01,3393.83,Month-to-month,Fiber optic,Electronic check,3,0,0,4,30.7,No,No,0
CUST-00287,12,62.54,686.35,One year,No internet,Bank transfer,4,0,0,5,15.3,Yes,No,0
CUST-00288,42,61.26,2765.18,Month-to-month,No internet,Credit card,5,0,2,3,66.6,No,No,1
CUST-00289,40,104.15,4357.38,Month-to-month,DSL,Credit card,3,1,1,3,24.7,No,No,1
CUST-00290,35,82.27,2907.79,Month-to-month,Fiber optic,Bank transfer,0,0,3,5,15.9,Yes,No,0
CUST-00291,59,70.34,4108.7,One year,DSL,Credit card,1,0,0,1,42.3,No,Yes,0
CUST-00292,20,85.97,1655.41,Two year,Fiber optic,Electronic check,4,1,0,5,37.0,Yes,No,0
CUST-00293,69,28.64,2014.17,Month-to-month,DSL,Electronic check,0,0,1,3,60.3,Yes,No,0
CUST-00294,24,74.05,1836.21,Month-to-month,No internet,Electronic check,5,0,0,2,32.3,Yes,No,1
CUST-00295,40,118.95,4733.88,Month-to-month,Fiber optic,Credit card,2,0,0,4,32.5,No,No,0
CUST-00296,38,77.91,2913.4,One year,Fiber optic,Credit card,0,1,0,5,43.0,Yes,No,0
CUST-00297,62,76.49,4784.71,One year,Fiber optic,Credit card,0,0,0,5,41.0,Yes,No,0
CUST-00298,32,87.06,2794.2,One year,Fiber optic,Credit card,0,1,1,4,41.5,Yes,No,0
CUST-00299,21,94.7,1920.05,Two year,Fiber optic,Mailed check,1,0,1,3,42.1,Yes,No,0
CUST-00300,2,31.06,75.68,Month-to-month,Fiber optic,Electronic check,1,0,2,1,40.5,Yes,No,1
CUST-00301,27,37.99,953.1,One year,Fiber optic,Credit card,2,0,1,1,31.8,Yes,No,0
CUST-00302,60,79.63,4687.6,One year,Fiber optic,Credit card,0,2,0,5,50.5,No,No,0
CUST-00303,1,59.27,58.67,Month-to-month,Fiber optic,Bank transfer,4,1,1,1,32.6,Yes,No,1
CUST-00304,65,103.86,6681.94,Two year,DSL,Bank transfer,1,0,2,3,50.1,No,No,0
CUST-00305,40,68.07,2634.84,Month-to-month,Fiber optic,Bank transfer,1,1,0,3,58.8,Yes,No,1
CUST-00306,11,32.44,482.33,One year,No internet,Electronic check,1,0,1,4,27.8,Yes,Yes,0
CUST-00307,22,47.1,989.14,One year,Fiber optic,Credit card,0,0,1,2,74.1,Yes,Yes,0
CUST-00308,40,20.0,1021.2,Two year,Fiber optic,Bank transfer,0,0,2,4,27.3,Yes,No,0
CUST-00309,23,69.85,1681.75,Month-to-month,Fiber optic,Credit card,1,1,1,3,27.4,No,No,0
CUST-00310,8,70.86,468.4,Month-to-month,DSL,Mailed check,1,0,0,5,46.1,Yes,No,0
CUST-00311,48,65.66,3290.85,Two year,Fiber optic,Electronic check,1,1,1,1,44.6,Yes,No,0
CUST-00312,49,98.74,4752.27,One year,DSL,Credit card,2,0,0,4,39.1,Yes,No,0
CUST-00313,9,101.37,1149.13,Month-to-month,Fiber optic,Credit card,0,0,2,4,50.3,No,Yes,1
CUST-00314,21,71.25,1523.39,One year,No internet,Credit card,0,0,1,5,41.8,Yes,No,0
CUST-00315,18,28.04,569.83,Month-to-month,Fiber optic,Bank transfer,1,0,0,3,69.0,Yes,No,0
CUST-00316,48,88.58,4255.55,One year,Fiber optic,Electronic check,2,0,1,2,37.2,Yes,No,0
CUST-00317,53,87.22,4654.57,Two year,No internet,Credit card,1,0,3,3,25.2,Yes,No,0
CUST-00318,53,81.81,4308.44,Month-to-month,Fiber optic,Credit card,0,0,0,5,29.7,No,No,0
CUST-00319,68,96.59,6457.02,Month-to-month,Fiber optic,Bank transfer,0,2,1,1,45.1,Yes,No,0
CUST-00320,56,49.37,2805.48,Two year,DSL,Credit card,0,3,0,4,45.3,Yes,No,0
CUST-00321,24,119.19,2983.54,One year,Fiber optic,Mailed check,0,0,1,2,41.1,Yes,No,0
CUST-00322,8,53.89,288.24,Two year,Fiber optic,Bank transfer,3,0,0,4,25.3,No,No,0
CUST-00323,45,91.48,4301.46,Month-to-month,Fiber optic,Electronic check,2,1,0,3,54.6,Yes,Yes,0
CUST-00324,66,37.88,2572.22,Two year,Fiber optic,Bank transfer,1,2,0,5,67.1,No,No,0
CUST-00325,71,54.53,3819.2,Month-to-month,No internet,Mailed check,2,0,0,1,38.4,No,No,0
CUST-00326,17,108.36,1787.55,Month-to-month,DSL,Electronic check,1,1,1,1,65.2,Yes,Yes,1
CUST-00327,18,69.26,1470.38,Month-to-month,DSL,Credit card,0,2,2,5,51.0,No,No,0
CUST-00328,3,93.48,393.09,One year,Fiber optic,Electronic check,1,0,0,2,71.3,Yes,No,0
CUST-00329,11,80.21,1019.12,Two year,DSL,Credit card,0,0,0,1,45.1,Yes,Yes,0
CUST-00330,40,72.69,2877.47,One year,DSL,Electronic check,0,1,0,5,40.0,Yes,No,0
CUST-00331,40,105.0,4266.66,One year,Fiber optic,Bank transfer,4,0,0,3,50.6,Yes,Yes,0
CUST-00332,27,69.79,1926.26,Month-to-month,No internet,Credit card,1,0,0,5,31.5,Yes,No,1
CUST-00333,23,35.82,802.9,Month-to-month,DSL,Credit card,1,0,1,3,44.1,No,No,0
CUST-00334,60,57.33,3452.91,Month-to-month,DSL,Electronic check,3,0,0,4,58.0,No,No,0
CUST-00335,34,87.13,3095.63,Month-to-month,Fiber optic,Bank transfer,0,0,0,3,50.3,No,No,0
CUST-00336,59,83.7,5130.25,Month-to-month,Fiber optic,Credit card,1,1,1,3,37.5,Yes,No,1
CUST-00337,70,40.52,2806.22,Two year,DSL,Credit card,0,2,1,3,41.0,Yes,No,0
CUST-00338,23,59.06,1200.81,One year,DSL,Electronic check,3,0,1,2,49.4,Yes,No,0
CUST-00339,15,62.2,1130.23,One year,Fiber optic,Electronic check,1,0,0,4,48.9,No,No,0
CUST-00340,69,66.96,4818.98,Month-to-month,Fiber optic,Credit card,0,0,0,3,49.3,Yes,Yes,0
CUST-00341,46,44.73,2105.63,Month-to-month,DSL,Mailed check,2,0,0,1,43.1,Yes,No,1
CUST-00342,21,61.18,1499.9,Month-to-month,Fiber optic,Electronic check,1,0,1,2,25.6,No,No,1
CUST-00343,45,58.97,2692.96,Month-to-month,Fiber optic,Bank transfer,1,0,0,3,28.0,No,No,0
CUST-00344,38,91.97,3385.77,Month-to-month,DSL,Electronic check,2,0,0,5,44.9,Yes,No,1
CUST-00345,66,92.8,5967.34,Month-to-month,Fiber optic,Bank transfer,2,0,1,3,50.5,No,No,0
CUST-00346,19,71.79,1205.41,Month-to-month,Fiber optic,Electronic check,0,1,0,3,48.5,Yes,No,1
CUST-00347,72,66.38,4779.91,One year,Fiber optic,Credit card,2,0,2,1,27.9,No,No,0
CUST-00348,68,78.08,5253.49,Month-to-month,No internet,Electronic check,2,0,0,2,35.7,No,No,0
CUST-00349,14,57.04,729.1,Month-to-month,Fiber optic,Electronic check,0,0,0,2,20.4,No,No,0
CUST-00350,12,49.77,584.41,Month-to-month,DSL,Electronic check,0,0,0,3,17.1,Yes,No,0
CUST-00351,39,54.32,2221.44,Month-to-month,No internet,Electronic check,2,0,1,5,39.2,Yes,No,0
CUST-00352,4,61.03,178.48,Month-to-month,DSL,Credit card,2,0,0,5,58.4,Yes,No,0
CUST-00353,22,49.4,1000.95,Month-to-month,DSL,Mailed check,1,0,1,2,39.5,Yes,No,0
CUST-00354,32,78.57,2456.52,One year,DSL,Credit card,3,1,1,4,66.6,No,No,0
CUST-00355,70,91.05,6484.01,Month-to-month,Fiber optic,Mailed check,1,0,0,5,35.5,Yes,No,0
CUST-00356,72,40.08,2877.36,Two year,DSL,Credit card,1,0,0,2,38.5,No,No,0
CUST-00357,11,75.55,864.64,Month-to-month,No internet,Electronic check,2,2,0,3,23.1,Yes,No,1
CUST-00358,65,70.16,4746.76,Month-to-month,DSL,Electronic check,1,0,1,3,32.8,Yes,Yes,0
CUST-00359,7,82.51,918.76,Month-to-month,Fiber optic,Credit card,2,0,2,1,20.2,Yes,No,1
CUST-00360,54,74.72,4111.73,Month-to-month,Fiber optic,Electronic check,1,1,1,3,14.8,Yes,No,1
CUST-00361,61,43.02,2689.18,Month-to-month,No internet,Bank transfer,3,1,0,1,20.4,No,Yes,1
CUST-00362,65,47.23,2927.81,Two year,Fiber optic,Bank transfer,3,0,1,2,39.3,No,Yes,0
CUST-00363,17,75.65,1330.27,Month-to-month,DSL,Credit card,0,0,2,1,26.9,No,No,1
CUST-00364,65,97.63,6353.39,One year,Fiber optic,Credit card,0,0,0,4,30.5,No,No,0
CUST-00365,9,26.29,343.68,Month-to-month,DSL,Credit card,2,0,0,5,44.1,Yes,Yes,0
CUST-00366,38,82.61,3092.16,Month-to-month,DSL,Credit card,0,1,0,2,14.8,No,No,0
CUST-00367,34,101.17,3463.87,Month-to-month,Fiber optic,Electronic check,1,0,1,1,39.2,Yes,No,0
CUST-00368,23,71.63,1720.12,Month-to-month,Fiber optic,Electronic check,1,2,1,3,50.7,Yes,No,1
CUST-00369,2,87.1,402.03,Month-to-month,DSL,Electronic check,0,1,0,1,52.0,Yes,No,1
CUST-00370,56,59.53,3521.33,Two year,Fiber optic,Electronic check,2,1,0,3,45.7,Yes,No,0
CUST-00371,25,72.37,1961.18,One year,Fiber optic,Bank transfer,1,2,0,3,37.2,No,No,1
CUST-00372,48,39.34,1975.57,Two year,DSL,Electronic check,2,0,1,3,28.6,Yes,No,0
CUST-00373,30,23.42,650.84,Month-to-month,Fiber optic,Electronic check,1,1,1,3,36.8,Yes,No,0
CUST-00374,27,95.74,2672.16,One year,DSL,Mailed check,1,0,0,3,62.8,Yes,Yes,0
CUST-00375,64,53.33,3320.45,One year,Fiber optic,Mailed check,1,1,0,1,42.1,Yes,No,0
CUST-00376,7,64.98,430.11,One year,Fiber optic,Credit card,1,0,0,4,36.4,No,No,0
CUST-00377,54,44.5,2616.4,Two year,No internet,Credit card,1,0,0,4,46.5,Yes,No,0
CUST-00378,54,43.98,2439.48,One year,Fiber optic,Bank transfer,1,0,1,1,38.7,Yes,No,0
CUST-00379,28,71.18,2020.28,Two year,Fiber optic,Electronic check,0,0,0,3,41.4,No,No,0
CUST-00380,19,58.95,1162.74,One year,DSL,Credit card,1,1,0,2,34.3,No,No,0
CUST-00381,1,83.32,72.06,Month-to-month,No internet,Electronic check,1,2,0,2,31.8,Yes,Yes,1
CUST-00382,68,84.96,5518.58,One year,DSL,Credit card,3,2,3,4,52.9,Yes,Yes,0
CUST-00383,69,82.06,5510.41,Month-to-month,DSL,Mailed check,1,0,0,3,8.7,No,Yes,0
CUST-00384,18,80.25,1518.57,Two year,Fiber optic,Bank transfer,2,0,0,5,45.2,Yes,No,0
CUST-00385,3,109.71,218.66,Two year,Fiber optic,Mailed check,1,0,1,3,30.8,Yes,Yes,0
CUST-00386,9,51.51,450.68,Month-to-month,No internet,Bank transfer,2,0,0,1,9.4,Yes,No,0
CUST-00387,5,73.79,221.66,Month-to-month,No internet,Credit card,3,0,1,4,23.4,Yes,No,1
CUST-00388,60,99.92,5908.96,Month-to-month,DSL,Bank transfer,2,2,0,1,37.5,No,Yes,0
CUST-00389,65,102.82,6682.79,Month-to-month,Fiber optic,Credit card,1,1,0,2,39.5,No,No,0
CUST-00390,12,43.72,635.5,Month-to-month,Fiber optic,Credit card,2,0,1,5,49.1,Yes,No,0
CUST-00391,54,68.13,3813.94,One year,Fiber optic,Electronic check,1,1,1,5,50.1,No,Yes,0
CUST-00392,13,104.88,1275.28,One year,No internet,Credit card,3,0,2,1,14.8,No,Yes,0
CUST-00393,27,86.18,2363.66,Two year,DSL,Electronic check,0,1,1,5,43.7,Yes,No,0
CUST-00394,44,79.3,3318.15,Month-to-month,Fiber optic,Credit card,2,0,0,5,48.9,No,No,0
CUST-00395,52,70.21,3657.69,Month-to-month,Fiber optic,Electronic check,1,0,0,5,41.3,No,No,0
CUST-00396,63,66.56,4307.68,Month-to-month,Fiber optic,Credit card,1,0,1,5,45.5,Yes,Yes,0
CUST-00397,4,81.34,317.31,Two year,Fiber optic,Electronic check,1,0,0,1,9.0,Yes,No,0
CUST-00398,15,69.45,1199.63,Month-to-month,DSL,Electronic check,0,0,2,1,23.1,No,No,0
CUST-00399,21,74.06,1655.69,Month-to-month,DSL,Credit card,2,2,0,4,58.5,No,No,1
CUST-00400,23,76.73,1793.75,Month-to-month,Fiber optic,Electronic check,2,0,0,1,33.8,Yes,No,1
CUST-00401,72,60.08,4295.8,Two year,DSL,Mailed check,0,0,0,2,71.3,Yes,No,0
CUST-00402,56,86.71,4791.64,Month-to-month,No internet,Credit card,2,0,2,5,18.8,No,No,0
CUST-00403,24,139.11,3163.68,One year,Fiber optic,Electronic check,2,0,0,5,61.5,Yes,No,0
CUST-00404,70,35.91,2358.28,One year,Fiber optic,Electronic check,1,0,0,2,28.8,No,No,0
CUST-00405,36,82.13,3076.07,One year,DSL,Bank transfer,3,0,0,3,50.9,No,No,0
CUST-00406,37,58.28,2338.0,Month-to-month,Fiber optic,Credit card,1,0,0,3,33.6,Yes,No,0
CUST-00407,32,87.7,2676.68,Month-to-month,DSL,Credit card,0,0,0,2,39.7,No,No,0
CUST-00408,11,76.02,844.4,Month-to-month,DSL,Electronic check,0,1,0,2,46.9,No,No,1
CUST-00409,68,91.76,6050.74,Month-to-month,Fiber optic,Bank transfer,0,0,0,3,28.8,Yes,Yes,0
CUST-00410,2,100.86,84.51,One year,Fiber optic,Mailed check,1,0,2,4,50.0,Yes,No,1
CUST-00411,13,79.23,1061.17,Month-to-month,No internet,Credit card,0,1,0,5,34.0,Yes,No,0
CUST-00412,17,99.91,1636.23,Month-to-month,Fiber optic,Electronic check,1,0,1,5,40.7,No,No,0
CUST-00413,21,23.43,262.09,Month-to-month,DSL,Electronic check,0,0,1,1,3.0,No,No,1
CUST-00414,10,109.99,1306.16,One year,DSL,Electronic check,0,1,1,4,32.9,Yes,No,1
CUST-00415,2,83.25,160.6,Month-to-month,DSL,Bank transfer,0,0,1,4,57.0,No,No,1
CUST-00416,49,98.71,4704.26,One year,DSL,Mailed check,3,0,1,1,48.4,No,No,0
CUST-00417,70,48.16,3386.56,Month-to-month,DSL,Mailed check,2,0,0,5,51.3,Yes,No,0
CUST-00418,9,56.72,500.78,Two year,DSL,Bank transfer,1,0,1,3,38.8,Yes,Yes,1
CUST-00419,22,78.21,1771.24,One year,Fiber optic,Electronic check,1,0,0,4,63.1,No,No,0
CUST-00420,37,74.63,2720.53,Month-to-month,Fiber optic,Mailed check,0,0,0,4,42.3,Yes,No,0
CUST-00421,67,81.23,5480.12,Month-to-month,Fiber optic,Electronic check,1,0,2,2,28.1,No,No,1
CUST-00422,50,98.86,5056.24,Month-to-month,Fiber optic,Electronic check,2,1,2,2,50.8,Yes,No,1
CUST-00423,56,36.17,1867.34,Month-to-month,Fiber optic,Bank transfer,0,0,0,2,51.8,No,No,0
CUST-00424,42,96.42,3966.45,Month-to-month,Fiber optic,Electronic check,1,2,0,4,47.4,Yes,No,0
CUST-00425,31,75.18,2431.29,Two year,Fiber optic,Bank transfer,3,1,0,4,32.0,Yes,No,0
CUST-00426,15,70.52,991.63,One year,Fiber optic,Mailed check,2,1,0,4,42.2,No,No,0
CUST-00427,63,42.64,2676.52,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,58.9,Yes,No,0
CUST-00428,58,86.07,4935.61,One year,DSL,Bank transfer,0,0,1,1,45.2,Yes,No,0
CUST-00429,2,21.89,20.0,Month-to-month,DSL,Credit card,2,0,1,4,15.8,Yes,Yes,0
CUST-00430,52,89.26,4582.37,Two year,DSL,Electronic check,2,0,0,5,28.6,No,No,0
CUST-00431,7,42.17,144.15,Month-to-month,DSL,Bank transfer,0,0,1,2,27.9,Yes,No,0
CUST-00432,54,76.18,4168.82,One year,No internet,Credit card,3,1,1,3,26.7,No,No,0
CUST-00433,60,72.38,4470.28,One year,DSL,Mailed check,3,1,0,5,6.3,Yes,No,0
CUST-00434,10,100.73,986.12,Month-to-month,Fiber optic,Electronic check,3,0,1,2,66.4,No,No,1
CUST-00435,32,71.07,2388.18,Month-to-month,No internet,Electronic check,2,0,0,3,24.9,No,No,0
CUST-00436,9,59.73,478.64,Month-to-month,Fiber optic,Electronic check,1,0,1,1,25.9,Yes,No,1
CUST-00437,41,63.85,2551.84,Two year,DSL,Bank transfer,0,1,0,2,8.9,No,No,0
CUST-00438,67,103.0,6950.28,Month-to-month,DSL,Bank transfer,1,0,0,2,51.0,No,No,0
CUST-00439,6,86.8,572.08,One year,Fiber optic,Mailed check,0,0,1,4,36.6,No,No,0
CUST-00440,29,66.52,1915.55,One year,DSL,Electronic check,2,0,0,2,32.7,Yes,No,1
CUST-00441,71,69.8,5036.99,Two year,Fiber optic,Credit card,1,0,2,3,33.5,No,No,0
CUST-00442,22,40.52,737.0,Month-to-month,Fiber optic,Electronic check,1,0,0,2,46.8,Yes,No,0
CUST-00443,10,83.55,799.02,Month-to-month,Fiber optic,Electronic check,1,0,0,1,30.8,Yes,No,1
CUST-00444,36,36.28,1421.86,One year,Fiber optic,Electronic check,1,0,0,4,8.2,Yes,No,0
CUST-00445,37,91.54,3502.44,Month-to-month,Fiber optic,Credit card,1,1,2,4,18.6,Yes,No,0
CUST-00446,48,77.83,3836.16,Two year,DSL,Credit card,0,0,0,4,17.8,Yes,No,0
CUST-00447,23,127.51,3055.22,Month-to-month,DSL,Electronic check,0,0,0,3,42.1,No,No,1
CUST-00448,69,50.8,3460.5,Month-to-month,Fiber optic,Credit card,1,0,0,1,52.0,No,No,0
CUST-00449,38,72.74,2559.5,Two year,DSL,Bank transfer,0,1,0,3,60.0,Yes,No,0
CUST-00450,21,114.56,2374.71,Month-to-month,Fiber optic,Electronic check,0,1,0,4,13.5,Yes,No,0
CUST-00451,70,101.21,7161.02,Month-to-month,Fiber optic,Electronic check,3,0,0,3,47.3,No,No,0
CUST-00452,67,59.68,4094.49,Month-to-month,DSL,Bank transfer,2,0,0,4,28.8,Yes,No,0
CUST-00453,36,79.93,2814.33,Month-to-month,No internet,Bank transfer,2,0,0,2,81.9,No,Yes,0
CUST-00454,2,75.04,33.92,Two year,Fiber optic,Bank transfer,1,2,0,3,58.8,Yes,No,0
CUST-00455,43,81.2,3387.38,Month-to-month,Fiber optic,Electronic check,3,0,0,2,63.5,No,Yes,0
CUST-00456,40,59.63,2319.96,Month-to-month,DSL,Credit card,2,0,0,5,50.0,Yes,No,0
CUST-00457,11,73.03,575.67,Month-to-month,No internet,Mailed check,4,1,0,1,43.7,No,Yes,1
CUST-00458,46,39.84,1769.38,Two year,Fiber optic,Credit card,0,0,0,2,32.0,Yes,No,0
CUST-00459,61,77.97,4761.92,Month-to-month,Fiber optic,Credit card,0,0,1,4,29.0,Yes,No,0
CUST-00460,8,84.9,667.45,Two year,Fiber optic,Mailed check,0,1,1,1,26.0,No,No,1
CUST-00461,53,70.0,3670.37,Two year,DSL,Electronic check,2,0,0,3,47.3,No,No,0
CUST-00462,11,39.47,351.46,Month-to-month,No internet,Bank transfer,1,1,0,1,61.4,Yes,No,0
CUST-00463,54,96.75,5155.76,Two year,DSL,Bank transfer,1,1,2,3,32.6,Yes,Yes,1
CUST-00464,31,83.02,2507.01,One year,Fiber optic,Electronic check,1,0,0,2,27.2,No,No,0
CUST-00465,1,59.03,143.69,Month-to-month,DSL,Bank transfer,2,0,1,1,15.7,Yes,No,0
CUST-00466,70,68.83,4817.99,Month-to-month,DSL,Credit card,2,0,0,3,41.7,No,Yes,0
CUST-00467,12,41.99,883.9,Two year,Fiber optic,Bank transfer,2,0,1,2,56.4,Yes,No,0
CUST-00468,43,52.44,2215.04,One year,DSL,Mailed check,2,0,0,1,57.2,Yes,Yes,0
CUST-00469,14,63.17,936.92,One year,Fiber optic,Bank transfer,0,0,0,3,58.7,Yes,No,0
CUST-00470,68,102.03,6900.84,Two year,Fiber optic,Electronic check,1,0,0,3,44.2,Yes,No,0
CUST-00471,54,60.93,3250.1,Month-to-month,DSL,Bank transfer,0,1,1,4,39.4,Yes,No,0
CUST-00472,58,89.08,5354.12,Two year,Fiber optic,Mailed check,1,0,0,5,57.2,Yes,No,0
CUST-00473,32,63.16,2140.83,Two year,No internet,Credit card,0,0,0,4,21.3,No,No,0
CUST-00474,34,80.45,2524.74,Month-to-month,DSL,Credit card,1,0,0,4,31.4,Yes,No,0
CUST-00475,46,71.89,3184.24,Month-to-month,Fiber optic,Electronic check,2,1,0,4,63.7,No,No,0
CUST-00476,57,94.21,5353.62,Month-to-month,Fiber optic,Bank transfer,0,2,0,4,21.9,Yes,Yes,0
CUST-00477,61,63.23,3794.98,Two year,DSL,Electronic check,1,0,0,4,37.5,No,Yes,0
CUST-00478,2,40.4,20.0,Month-to-month,Fiber optic,Electronic check,2,1,0,4,47.5,Yes,No,0
CUST-00479,48,44.6,2154.7,One year,DSL,Mailed check,2,0,1,3,39.2,No,No,0
CUST-00480,8,63.3,281.02,Month-to-month,Fiber optic,Mailed check,2,0,1,4,55.2,No,No,1
CUST-00481,21,47.52,1013.13,Month-to-month,Fiber optic,Mailed check,0,0,0,5,60.9,No,No,0
CUST-00482,60,84.02,5128.8,One year,DSL,Credit card,0,1,2,3,45.2,No,Yes,0
CUST-00483,19,64.75,1334.98,Month-to-month,Fiber optic,Electronic check,1,0,0,2,58.9,Yes,No,0
CUST-00484,58,127.24,7362.6,Two year,DSL,Credit card,2,0,1,3,24.1,Yes,No,0
CUST-00485,34,36.77,1431.48,Month-to-month,DSL,Electronic check,1,2,0,1,35.6,Yes,No,1
CUST-00486,17,79.48,1390.96,Two year,Fiber optic,Bank transfer,2,0,0,2,74.1,No,Yes,0
CUST-00487,25,50.19,1356.25,Month-to-month,DSL,Credit card,2,0,1,5,67.1,Yes,Yes,0
CUST-00488,39,64.15,2413.5,Two year,DSL,Credit card,1,0,0,1,18.8,No,Yes,0
CUST-00489,56,78.11,4556.76,One year,DSL,Electronic check,4,0,1,5,37.8,No,Yes,0
CUST-00490,44,23.84,1048.61,Month-to-month,Fiber optic,Credit card,1,0,1,3,40.0,Yes,No,0
CUST-00491,68,80.21,5643.49,Month-to-month,Fiber optic,Bank transfer,1,1,1,2,44.2,Yes,No,0
CUST-00492,63,116.86,7525.16,Month-to-month,DSL,Bank transfer,0,0,0,3,57.1,Yes,No,0
CUST-00493,55,65.02,3607.02,One year,DSL,Electronic check,0,0,0,5,65.6,Yes,Yes,0
CUST-00494,44,80.72,3600.36,Two year,DSL,Electronic check,0,0,1,1,38.6,Yes,No,0
CUST-00495,21,97.55,2026.96,Month-to-month,DSL,Credit card,0,0,0,3,54.8,Yes,No,1
CUST-00496,30,71.39,2043.4,Month-to-month,DSL,Electronic check,0,0,0,2,47.7,No,No,1
CUST-00497,9,62.22,631.4,One year,Fiber optic,Mailed check,2,0,1,3,37.7,No,Yes,0
CUST-00498,27,24.93,738.4,Month-to-month,DSL,Credit card,2,0,0,4,12.5,Yes,Yes,0
CUST-00499,67,89.1,5775.46,One year,Fiber optic,Electronic check,1,2,0,5,53.3,Yes,Yes,1
CUST-00500,31,72.51,2237.88,Month-to-month,Fiber optic,Bank transfer,1,1,1,2,47.1,No,No,0
CUST-00501,9,52.72,578.64,One year,DSL,Electronic check,3,2,0,4,43.8,Yes,Yes,0
CUST-00502,47,77.79,3832.02,Two year,DSL,Electronic check,2,0,0,3,23.3,No,No,0
CUST-00503,70,62.16,4438.24,Month-to-month,Fiber optic,Credit card,0,0,0,3,67.4,Yes,No,0
CUST-00504,63,63.37,3810.24,Month-to-month,No internet,Electronic check,1,0,1,1,40.3,No,No,0
CUST-00505,20,88.34,1640.27,Month-to-month,DSL,Credit card,1,0,0,5,20.9,No,No,1
CUST-00506,33,45.56,1461.96,One year,DSL,Bank transfer,3,0,1,1,18.5,No,No,0
CUST-00507,39,98.04,3991.42,Month-to-month,No internet,Mailed check,2,1,1,1,48.2,No,No,1
CUST-00508,18,44.25,723.65,Two year,Fiber optic,Electronic check,1,0,3,4,48.6,Yes,No,0
CUST-00509,20,60.42,1335.43,One year,DSL,Credit card,2,0,2,3,31.1,Yes,Yes,0
CUST-00510,18,117.3,2036.62,Month-to-month,Fiber optic,Electronic check,6,1,0,1,44.9,No,Yes,1
CUST-00511,72,99.8,7249.51,One year,Fiber optic,Credit card,1,0,2,4,48.0,No,No,0
